	id_l	id_r	id_l count	l_org_name	l_city	l_state	l_postal_code	l_domain	l_clean_phone	r_org_name	r_city	r_state	r_postal_code	r_domain	r_clean_phone	jaro_score	fuzz_partial_score	fuzz_sort_score	fuzz_set_score	uniq	state_match	zip_match	domain_match	phone_match	overall_name_score	composite_match_score	is_match
2995709	100142	45751	7	"Connecting Point Marketing Group, Inc."	Rye	nh	3870	"buildpointevent.com, cpmg-llc.com"	6039644022	"Connecting Point Marketing Group, Inc."	Rye	nh	3870	buildpointevent.com	6039644022	1	1	1	1	1	1	0	0	1	4.5	7.5	1
3003655	100165	45994	8	Legrand Data Communications	West Hartford	ct	6110	legrand.us		Legrand Data Communications	West Hartford	ct	6110	legrand.us	8772953472	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3186487	100192	46192	18	IIUG International Informix Users Group	Waban	ma	2468	iiug.org		IIUG International Informix Users Group	Waban	ma	2468	iiug.org		1	1	1	1	1	1	0	1	0	4.5	7.5	1
3235796	100206	46284	11	Association of Clinical Documentation Improvement Specialists	Middleton	ma	1949	acdis.org		Association of Clinical Documentation Improvement Specialists	Middleton	ma	1949	acdis.org	8772406586	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3284461	100226	46448	7	All-American Junior Sheep Show	N Scituate	ri	2856	countrylovin.com	4016474676	All-American Junior Sheep Show	N Scituate	ri	2856	allamericanjuniorshow.com	4016474676	1	1	1	1	1	1	0	0	1	4.5	7.5	1
3299530	100245	46563	5	Arkansas Water and Waste Association	Barton	ar	72312	arkwwma.org	8705721263	Arkansas Water and Waste Association	Springdale	ar	72765	arkwwma.org	4797515751	1	1	1	1	1	1	0	1	0	4.5	7.5	1
1981353	100259	46865	10	Alignment Nashville	Nashville	tn	37205	portal.alignmentnashville.or		Alignment Nashville	Nashville	tn	37228	portal.alignmentnashville.or	6155858497	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3411065	100311	46835	11	Indigenous and Northern Affairs Canada	Gatineau	qc	K1A 0H4	None	8199970002	Indigenous and Northern Affairs Canada	Gatineau	qc	K1A 0H4	aadnc-aandc.gc.ca	8199970002	1	1	1	1	1	1	0	0	1	4.5	7.5	1
3577382	100351	46982	6	Lean Enterprise Institute	Cambridge	ma	2142	NULL	6178712900	Lean Enterprise Institute	Boston	ma	2210	lean.org	6178712900	1	1	1	1	1	1	0	0	1	4.5	7.5	1
3669651	100386	48239	7	Athletx	Burlington	vt	5401	athletx.co		Athletx	Burlington	vt	5401	athletx.co	8005592849	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3810695	100419	47332	12	Curaytor Excellence	Boston	ma	2111	curaytor.com		Curaytor Excellence	Boston	ma	2113	curaytor.com	6179257111	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3848216	100433	47393	14	Canadian Association of Labour Lawyers (CALL)	Vancouver	bc	V6Z1S4	call-acams.com		Canadian Association of Labour Lawyers (CALL)	Vancouver	bc	V6Z1S4	call-acams.com	4166175534	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3539194	100503	47766	7	Global Meetings and Incentives	Boca Raton	fl	33431	gmimeetings.com	5619895420	Global Meetings and Incentives	Boca Raton	fl	33487	gmimeetings.com	5616094266	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3994736	100524	47838	10	Datto	Norwalk	ct	6851	datto.com		Datto	Norwalk	ct	6851	datto.com	8889951431	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3996314	100526	47851	11	Globoforce	Framingham	ma	1702	globoforce.com		Globoforce	Framingham	ma	1702	globoforce.com	8887436723	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4010800	100541	47971	5	Cohen Veteran Network	Stamford	ct	6902	cohenveteransnetwork.org		Cohen Veteran Network	Stamford	ct	6902	cohenveteransnetwork.org	2035690280	1	1	1	1	1	1	0	1	0	4.5	7.5	1
983647	100570	46750	8	Health & Environmental Funders Network	Rockville	md	20852	hefn.org		Health & Environmental Funders Network	Bethesda	md	20814	hefn.org	3015650500	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4368567	100675	48197	6	MONAT Global Corporation	Doral	fl	33122	monatglobal.com		MONAT Global Corporation	Doral	fl	33178	monatglobal.com	3053922999	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3848883	100680	45516	3	National Foundation Repair Association	Austin	tx	78757-1454	foundationrepair.org	5124548626	National Foundation Repair Association	Spring Branch	tx	78070	foundationrepair.org	2103435246	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4378954	100703	46968	9	New York State Mathematics Association of Two Year Colleges	Corning	ny	14830	nysmatyc.org	6079629324	New York State Mathematics Association of Two Year Colleges	Batavia	ny	14020	nysmatyc.org	5853430055	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4388857	100708	45565	7	New York State Association of Volunteer Services Administrators	Johnson City	ny	13790	nysavsa.org	6077636149	New York State Association of Volunteer Services Administrators	Jamaica	ny	11418	nysavsa.org	7182066000	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4436886	100734	46646	9	Northeast Greek Leadership Association	Ewing	nj	8628	ngla.org		Northeast Greek Leadership Association	Ewing	nj	8628	ngla.org		1	1	1	1	1	1	0	1	0	4.5	7.5	1
3381310	100751	46068	3	Orange County Visitors Association	Anaheim	ca	92806	visittheoc.com	7147652800	Orange County Visitors Association	Irvine	ca	92612	visittheoc.com	9493367210	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4454650	100754	46495	12	Novartis Pharmaceuticals Canada Inc.	Dorval	qc	H9S 1A9	pharma.novartis.com	5146316775	Novartis Pharmaceuticals Canada Inc.	Dorval	qc	H9S 1A9	novartis.com	5146316775	1	1	1	1	1	1	0	0	1	4.5	7.5	1
4454730	100755	46520	13	OrgCode Consulting	Oakville	on	L6J 7W4	orgcode.com		OrgCode Consulting	Oakville	on	L6J 7W4	orgcode.com		1	1	1	1	1	1	0	1	0	4.5	7.5	1
1583636	100793	45945	5	Planet Fitness	Newington	ct	6111	planetfitness.com		Planet Fitness	Newington	ct	6111	planetfitness.com		1	1	1	1	1	1	0	1	0	4.5	7.5	1
4470368	100809	47351	7	Plain Language Media	New London	ct	6320	plainlanguagemedia.com		Plain Language Media	New London	ct	6320	plainlanguagemedia.com	18887292315	1	1	1	1	1	1	0	1	0	4.5	7.5	1
3234539	100815	46289	11	Regus	Addison	tx	75001	regus.com		REGUS	Addison	tx	75001	regus.com	2142953705	0.466666667	0.2	1	1	1	1	1	1	0	3.5	7.5	1
4482594	100836	48229	10	Questionmark	Trumbull	ct	6611	questionmark.com		Questionmark	Trumbull	ct	6611	questionmark.com	8008633950	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4518683	100859	45282	10	"SiriusDecisions, Inc."	Wilton	ct	6897	siriusdecisions.com		"SiriusDecisions, Inc."	Wilton	ct	6897	siriusdecisions.com	2036654000	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4585927	100903	47528	9	Southeast Asia Army Security Agency Veterans Association	Chandler	az	85224-1823	oldspooksandspies.org		Southeast Asia Army Security Agency Veterans Association	Troutville	az	24175-6909	oldspooksandspies.org		1	1	1	1	1	1	0	1	0	4.5	7.5	1
4586282	100906	47143	9	Strategic Incentive Solutions	Alvinston	on	N0N 1A0	strategicincentivesoluti	5198475901	Strategic Incentive Solutions	Alvinston	on	N0N 1A0	strategicincentivesolutions.com	5198475901	1	1	1	1	1	1	0	0	1	4.5	7.5	1
4590554	100936	45411	6	Texas Higher Education Human Resources Association	Huntsville	tx	77341-2356	txhehra.org	9362941070	Texas Higher Education Human Resources Association	Houston	tx	77004	txhehra.org	7133131955	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4614112	100996	45366	4	Virginia Society of Rheumatologists	Winchester	va	22601	vsronline.org	5405368871	Virginia Society of Rheumatologists	Richmond	va	23294	vsronline.org	8046436631	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4658500	101057	46533	7	"Worldview Travel, Inc."	Santa Ana	ca	92705-6696	vtcorporateservices.com	8008078018	"Worldview Travel, Inc."	Santa Ana	ca	92701	vtcorporateservices.com	7145407400	1	1	1	1	1	1	0	1	0	4.5	7.5	1
1567975	101086	47223	7	Western States Conference on Suicide	Boise	id	83702	scos.org		Western States Conference on Suicide	Boise	id	83725	scos.org	2084070482	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4693015	101103	47505	14	Virginia Municipal Clerks Association	Manassas	va	20110	ocpe.vcu.edu	5406672395	Virginia Municipal Clerks Association	Norfolk	va	23510	vmca.com	5406672395	1	1	1	1	1	1	0	0	1	4.5	7.5	1
4693014	101103	47505	14	Virginia Municipal Clerks Association	Winchester	va	22601	ocpe.vcu.edu	5406672395	Virginia Municipal Clerks Association	Norfolk	va	23510	vmca.com	5406672395	1	1	1	1	1	1	0	0	1	4.5	7.5	1
4693835	101108	47572	7	Wireless Zone	Rocky Hill	ct	6067	NULL	8606329494	Wireless Zone	Rocky Hill	ct	6067	irelesszone.com	8606329494	1	1	1	1	1	1	0	0	1	4.5	7.5	1
4712856	101134	48162	6	"Wings Unlimited, Inc."	Darien	ct	6820	ingsunlimited.net		"Wings Unlimited, Inc."	Darien	ct	6820	ingsunlimited.net	2036569591	1	1	1	1	1	1	0	1	0	4.5	7.5	1
4513307	100846	46354	12	Self-Governance Communication & Education Office	McAlester	ok	74501	WWW.TRIBALSELFGOV.ORG	9183020252	SELF-GOVERNANCE COMMUNICATION & EDUCATION OFFICE	McAlester	ok	74501	tribalselfgov.org	9183020252	0.425505051	0.23	1	1	1	1	1	0	1	3.491628788	7.491628788	1
3396932	100298	48264	8	Alight Solutions	Lincolnshire	il	60069	alight.com		ALIGHT SOLUTIONS	Lincolnshire	il	60069	alight.com		0.458333333	0.19	1	1	1	1	1	1	0	3.48625	7.48625	1
3396933	100300	48264	8	Alight Solutions	Lincolnshire	il	60069	alight.com		ALIGHT SOLUTIONS	Lincolnshire	il	60069	alight.com		0.458333333	0.19	1	1	1	1	1	1	0	3.48625	7.48625	1
4208839	100617	47316	7	Maritz Travel Company	Fenton	mo	63099	maritztravel.com		Maritz Travel (Experient)	Fenton	mo	63099	maritztravel.com	6368274000	0.880380952	0.71	0.73	0.76	0.783436086	1	1	1	0	3.485439843	7.485439843	1
4429730	100722	47646	4	North Carolina Seedmen's Association	Garner	nc	27529	ncseedsmen.com	9195133443	North Carolina Seedmen''s Association	Wilmington	nc	28412	ncseedsmen.com	9102313399	0.994594595	0.97	1	1	1	1	0	1	0	4.473445946	7.473445946	1
4178484	100603	48847	6	LLB Enterprises LLC	Stafford	va	22554	llbenterprisesllc.com	7036249330	"LLB Enterprises, LLC"	Alexandria	va	22312	llbenterprisesllc.com	7036844880	0.99	0.95	1	1	1	1	0	1	0	4.455	7.455	1
3384151	100267	47407	12	Accertify Inc	Itasca	il	60143	accertify.com		ACCERTIFY INC	Itasca	il	60143	accertify.com	6307354400	0.376068376	0.23	1	1	1	1	1	1	0	3.454551282	7.454551282	1
4579524	100883	11645	6	Sports Inc.	Lewistown	mt	59457	sportsinc.com	8885383496	Sports Incorporated	Lewistown	mt	59457	sportsinc.com	4065383496	0.88708134	0.91	0.69	0.75	0.633618536	1	1	1	0	3.378238808	7.378238808	1
4455450	100766	48083	4	onehope network	Eugene	or	97402	onehopenetwork.org	5419681132	One Hope Network	Eugene	or	97401	onehopenetwork.org	5419681132	0.766666667	0.8	0.71	0.77	0.061230302	1	0	1	1	2.376845453	7.376845453	1
4507389	101039	46187	8	Woman's Baptist Educational & Missionary Convention of South Carolina	COLUMBIA	sc	29223	bemc.org		Woman''s Baptist Educational and Missionary Convention of South Carolina	Columbia	sc	29204	bemc.org	8032566250	0.927166809	0.94	0.97	1	0.991787341	1	0	1	0	4.365556119	7.365556119	1
3300207	100247	26723	4	"Abilities Expo, Inc"	Encino	ca	91436	abilitiesexpo.com	3104051317	Abilities Expo	Santa Monica	ca	90405	abilitiesexpo.com	3104508831	0.947368421	1	0.88	1	0.992580848	1	0	1	0	4.359397588	7.359397588	1
3538085	100718	36871	11	"NCCI Holdings, Inc."	Boca Raton	fl	33487-1362	ncci.com	5618931000	"National Council on Compensation Insurance, Inc."	Boca Raton	fl	33487-1362	ncci.com	5618931000	0.523476158	0.47	0.35	0.38	0.02034266	1	1	1	1	1.323121108	7.323121108	1
4660318	101068	20277	7	U.S. Customs and Border Protection	Washington	dc	20229	cbp.gov		Department of Homeland Security - United States Customs and Border Protection	Washington	dc	20229	cbp.gov	8772275511	0.574293354	0.88	0.61	0.94	0.692947835	1	1	1	0	3.292641767	7.292641767	1
1987155	100039	47745	7	Experient - Atlanta	Atlanta	ga	30305	2.experient-inc.com		Experient Inc	Atlanta	ga	30305	2.experient-inc.com	4048419491	0.885020243	0.77	0.6	0.82	0.632658615	1	1	1	0	3.255253104	7.255253104	1
3870860	100981	13484	8	USA Masters Weightlifting	Colorado Springs	co	80909	mastersweightlifting.org	7198664508	United States Weightlifting Federation	Colorado Springs	co	80909	teamusa.org	7198664508	0.670559733	0.76	0.67	0.68	0.774578835	1	1	0	1	3.247288051	7.247288051	1
4208854	100614	47677	9	Maritz Travel - Fenton	Fenton	mo	63099	maritz.com	6368274000	Maritz Travel Company	Fenton	mo	63099	maritztravel.com	6368274000	0.885335498	0.71	0.78	0.79	0.575184572	1	1	0	1	3.236778482	7.236778482	1
3221618	100197	4795	7	"Envision EMI, LLC"	Vienna	va	22182	envisionexperience.com	7035849380	Envision(1)	Vienna	va	22182	WWW.ENVISIONEMI.COM	7035849380	0.839572193	0.73	0.69	0.89	0.583004489	1	1	0	1	3.236685878	7.236685878	1
4973382	10286	5346	7	Gold Star Wives	Birmingham	al	NULL	goldstarwives.org		Gold Star Wives of America	Birmingham	al	35236	goldstarwives.org	8887516350	0.915384615	1	0.73	1	0.980346168	1	0	1	0	4.204557713	7.204557713	1
3708463	100417	4697	5	"ERE Media, Inc"	New York	ny	10012	eremedia.com	2126711181	Electronic Recruiting Exchange	New York	ny	10012	eremedia.com	2126711181	0.529365079	0.36	0.33	0.33	0	1	1	1	1	1.16202381	7.16202381	1
3381396	100260	6760	7	Agency Ingram Micro	Irvine	ca	92612	agencyingrammicro.com	7145661000	Ingram Micro Mobility	Irvine	ca	92612	ingrammicro.com	7145661000	0.613906561	0.63	0.6	0.77	0.790893534	1	1	0	1	3.146770223	7.146770223	1
3584911	100353	45647	10	"IEEE Meetings, Conferences & Events"	New York	ny	10016-5997	ieee.org	2124197900	IEEE	New York	ny	10016 - 5997	ieee.org	4402341574	0.822857143	1	0.22	1	0.569581895	1	1	1	0	3.136515699	7.136515699	1
4208838	100614	47316	9	Maritz Travel - Fenton	Fenton	mo	63099	maritz.com	6368274000	Maritz Travel (Experient)	Fenton	mo	63099	maritztravel.com	6368274000	0.890545455	0.68	0.79	0.79	0.488823508	1	1	0	1	3.096144353	7.096144353	1
3397561	100301	37690	6	ACM Siggraph	New York	ny	10087-0777	siggraph.org	2126260500	Special Interest Group on Computer Graphics	New York	ny	10087-0777	siggraph.org	2126260500	0.435400517	0.42	0.29	0.29	0	1	1	1	1	1.076550388	7.076550388	1
4208727	100614	45891	9	Maritz Travel - Fenton	Fenton	mo	63099	maritz.com	6368274000	Maritz Travel Company - Experient	Fenton	mo	63099	maritz.com	6368275778	0.88961039	0.73	0.67	0.79	0.475585202	1	1	1	0	3.023085595	7.023085595	1
1965206	100034	49218	8	HelmsBriscoe - CO	Scottsdale	az	85255	helmsbriscoe.com	4807181111	HelmsBriscoe - Central and SW	Scottsdale	az	85255	helmsbriscoe.com	4795750053	0.898580122	0.94	0.67	0.89	0.303074602	1	1	1	0	3.003546994	7.003546994	1
1409291	100025	49015	18	Association Management Partners & Executive Dir.	Alexandria	va	22314	manageassociations.com	6082515940	AMPED - Association Management Partners & Executive Directors	Madison	wi	53703	manageassociations.com	6082515940	0.797237967	0.98	0.88	0.95	0.175954302	0	0	1	1	2.969359927	6.969359927	1
4615875	101005	49794	7	Varsity All Star	Memphis	tn	38115	varsityallstar.com	8005338022	Varsity Spirit Corporation	Memphis	tn	38115	varsity.com	8005338022	0.831730769	0.63	0.57	0.61	0.650884514	1	1	0	1	2.957624848	6.957624848	1
4208555	100617	22930	7	Maritz Travel Company	Fenton	mo	63099	maritztravel.com		Martiz Travel Company (Mo)	Fenton	mo	63099	maritztravel.com	6368274000	0.944017094	0.95	0.89	0.89	0.124210437	1	1	1	0	2.941828476	6.941828476	1
1840082	100653	50042	6	National Association of Foreign Student Advisers	Washington	dc	20005-4701	nafsa.org	2027373699	NAFSA:  Association of International Educators	Washington	dc	20006	nafsa.org	2027373699	0.73471651	0.55	0.59	0.67	0.020995146	1	0	1	1	1.940030102	6.940030102	1
4563830	100868	49598	7	SmithBucklin & Associates - DC	Washington	dc	20036	smithbucklin.com		SmithBucklin - WDC	Washington	dc	20036	smithbucklin.com	2023671171	0.890457516	0.78	0.57	0.86	0.370225364	1	1	1	0	2.880681184	6.880681184	1
3138183	100182	28125	8	Calvary Chapel Chino Valley	Chino	ca	91710	calvaryccv.org	9094648255	CALVARY CHAPEL 	Chino 	ca	91710	calvaryccv.com	9094648255	0.471604938	0.27	0.68	1	0.682852375	1	1	0	1	2.840482266	6.840482266	1
3986941	100628	47776	9	Meetings & Incentive	Caledonia	wi	53108	meetings-incentives.com	2628353553	Meetings & Incentives Worldwide Inc.	Caledonia	wi	53108	meetings-incentives.com	9202161899	0.911111111	1	0.71	0.71	0.226659629	1	1	1	0	2.838322777	6.838322777	1
3294069	100243	19613	10	DitchWitch	Perry	ok	73077-0066	ditchwitch.com		Ditch Witch	Perry	ok	73077-0066	ditchwitch.com	5805722349	0.981818182	0.9	0.95	0.95	0	1	1	1	0	2.836363636	6.836363636	1
3535900	100341	1628	11	American Society of Artificial Internal Organs	Boca Raton	fl	33487-1356	asaio.com	5619998969	ASAIO	Boca Raton	fl	33487-1356	asaio.com	5619998969	0.555072464	0.2	0.16	0.16	0	1	1	1	1	0.806304348	6.806304348	1
4606554	100971	30520	6	"The Event Lounge, LLC"	Richardson	tx	75081	eventsthatmakesense.com	9725964400	The Event Lounge (TEL)	Plano	tx	75075	eventsthatmakesense.com	972596	0.935064935	0.86	0.8	0.9	0.7887062	1	0	1	0	3.804358002	6.804358002	1
3670378	100388	37121	4	Association for Clinical and Translational Science	Washington	dc	20036	actscience.org	2023671119	Association for Clinical Research Training	Washington	dc	20036	acrtraining.org	2023671119	0.901373434	0.79	0.76	0.76	0.262403311	1	1	0	1	2.802135041	6.802135041	1
3017994	100174	1213	7	Association for Assessment and Research in Counseling	Alexandria	va	22304	aarc-counseling.org	7038239800	American Counseling Association	Alexandria	va	22304	counseling.org	7038239800	0.657664766	0.52	0.64	0.83	0.541420647	1	1	0	1	2.797879545	6.797879545	1
4816376	10166	10304	16	"The PMI Group, Inc."	Washington	dc	20006	pmi-us.com	9256587878	PMI Mortgage Insurance Company	Walnut Creek	ca	94597	pmi-us.com	9256587878	0.567836257	0.42	0.43	0.55	0.817080172	0	0	1	1	2.701497451	6.701497451	1
4009594	100539	45717	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3236553848	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4006088	100539	27207	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Del Mar	ca	92014	conferencedirect.com	8584812702	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4006036	100539	26339	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3236553848	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4010172	100539	48243	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3236553848	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4006718	100539	28063	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Stockton	ca	95267	conferencedirect.com	2094601051	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4007646	100539	32175	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3236553848	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4007106	100539	30602	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3.24E+12	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4007081	100539	30132	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	x	ca	XXXXX	conferencedirect.com	4154535246	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4005689	100539	24768	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Los Angeles	ca	90048	conferencedirect.com	3236553848	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4005236	100539	20206	4	ConferenceDirect- KY	West Hollywood	ca	90069	conferencedirect.com	3236483246	ConferenceDirect	Cypress	ca	90630	conferencedirect.com	5622526424	0.96	1	0.91	1	0.521896407	1	0	1	0	3.68534461	6.68534461	1
4924970	10259	19947	3	"BAE Systems Information Technology, LLC"	Herndon	va	20171	baesystems.com		BAE Systems Inc.	Arlington	va	22209	baesystems.com	7033126100	0.864423077	0.88	0.57	0.85	0.872556186	1	0	1	0	3.682151586	6.682151586	1
3986971	100628	48382	10	Meetings & Incentive	Caledonia	wi	53108	meetings-incentives.com	2628353553	Meetings & Incentives Worldwide Inc - WI	Caledonia	wi	53108	meetings-incentives.com	2625775763	0.9	1	0.67	0.67	0.164034338	1	1	1	0	2.676051508	6.676051508	1
3947230	100472	47617	11	"Blakes, Cassels & Graydon Llp (Blakes)"	Toronto	on	M5L 1A9	blakes.com		"BLAKES, CASSELS & GRAYDON LLP (BLAKES)"	Toronto	on	M5L 1A9	blakes.com	4168632748	0.507518797	0.37	1	1	1	1	0	1	0	3.658139098	6.658139098	1
4016147	101101	13714	10	"Volvo Truck North America, Inc."	Greensboro	nc	27402-6115	volvotrucks.com	3363932000	Volvo GM  Heavy Truck Corporation	Greensboro	nc	27402-6115	volvotrucks.us	3363932000	0.686054089	0.52	0.59	0.59	0.5660452	1	1	0	1	2.638608367	6.638608367	1
3534111	100336	32273	8	American Society For Testing & Materials (ASTM)	West Conshohocken	pa	19428-2959	astm.org		ASTM International	West Conshohocken	pa	19428	astm.org	6108329704	0.584160757	0.44	0.39	0.46	0.789030442	1	1	1	0	2.58916623	6.58916623	1
4376180	100694	45769	7	National Dental Labs Association (NADL)	Tallahassee	fl	32303	nadl.org	8009501150	National Association of Dental Laboratories	Tallahassee	fl	32303	nadl.org	8502055626	0.856052475	0.59	0.8	0.84	0.180396724	1	1	1	0	2.585134441	6.585134441	1
4831941	10293	49108	7	Dick's Sporting Goods	Coraopolis	pa	15108	dickssportinggoods.com		DICKS SPORTING GOODS	Coraopolis	pa	15108	dickssportinggoods.com	8778469997	0.362698413	0.25	0.93	0.98	0.451335229	1	1	1	0	2.569026653	6.569026653	1
